word,sentences,majority voted complexity label,complex_percentage,str_idx,end_idx
درپی,نظام نخستین مالیات آمریکا توسط کنگره به گونه‌ای فزاینده گسترش یافت اما درپی آن تورم سبب شد که مالیات پرداختی اغلب گروه‌های جامعه دررده طبقه متمول جامعه قرارگیرد.,0,20,71,74
ذینفع,امید است که آن رسانه محترم طبق ماده ۲۳ قانون مطبوعات جمهوری اسلامی ایران این مطلب را در همان صفحه و ستون و با همان حروف که اصل مطلب انتشار یافته، منتشر نماید: در جریان توافق ژنو و پس از آزادسازی بخشی از دارایی‌های خارجی ایران، بانک‌های غیر تحریمی از جمله بانک کارآفرین که دارای روابط کارگزاری با برخی از بانک‌های اروپایی و آسیایی می‌باشد، جهت پرداخت وجه اعتبارات اسنادی یا حواله‌های ارزی که ذینفع آنها یکی از شرکت‌های صادر کننده دارو یا موادغذایی مورد تایید دو طرف مذاکره در ژنو بوده اند از طریق بانک‌های ژاپن و سوئیس و از محل وجوه مذکور که در قالب سپرده‌های تودیعی بانک مرکزی قرض‌الحسنه جاری و مدت‌دار نزد بانک‌های عامل می‌باشد، انتخاب شدند.,0,20,391,395
هم‌زمان,سخن من این است که فناوری‌های جدید هم‌زمان با دوره مدرن در سطوح مختلف وارد کشور شده است؛ ولی سؤال من این است که آیا این فناوری باعث ارتقای کیفیت زندگی مردم ایران شده یا مورد سوءبرداشت قرار گرفته و کیفیت زندگی مردم را تنزل داده است؟,0,20,34,40
پوسیده,درباره همه خطوط ایران حتی راه‌آهن، بخش بزرگی از راه‌آهن جنوب، سیستم‌های ۷۰ سال پیش است و به‌قدری پوسیده و فرسوده بود که می‌توانستید پیچ‌های تراورسی را با دست خارج کنید.,1,60,97,102
کم‌توجهی,می‌خواهم بگویم اینکه گفته می‌شود به ریل کم‌توجهی شده این‌طور نیست و محور اصلی کار شخص من در حوزه ریل بوده است.,0,20,40,47
عبرت,آیت‌الله هاشمی‌رفسنجانی در مراسم عید سعید مبعث که با حضور جمعی از علما و فضلای شهرهای تهران، کرج و قزوین در مجمع تشخیص مصلحت نظام برگزار شد، با ذکر گوشه‌هایی از مناقب و فضایل پیغمبر اسلام گفت: تاریخ صدر اسلام به ویژه دوران صدارت پیغمبر ص سراسر درس و عبرت برای آیندگان است.,0,0,250,253
روشن‌شدن,رییس مجمع تشخیص مصلحت نظام در مورد پرسش یکی از حاضران در خصوص آتش‌سوزی در ساختمان قدس مجمع تشخیص مصلحت نظام گفت: فیلم و عکس واضح فردی که مرتکب این آتش‌سوزی شده در اختیار نیروهای انتظامی، حفاظتی و اطلاعاتی کشور قرار گرفته است و مجمع تشخیص مصلحت نظام با روشن‌شدن ابعاد موضوع، در این خصوص اطلاع‌رسانی لازم را صورت خواهد داد.,0,20,252,259
کمپین,داماد رئیس‌جمهوری آمریکا تاکید دارد که حین کمپین انتخاباتی و دوره انتقالی تنها چهار بار با روس‌ها تماس داشته و هیچکدام از آنها هم نابجا نبوده است.,0,20,43,47
آبزی,تاریخ انتشار: ۱۱ خرداد ۱۳۹۴  ۱۲:۵۲ امضای تفاهم‌نامه صادرات ۲۰ هزار تن آبزی ایران به چین هرچند بازار روسیه با ظرفیت تقاضای ۲۰۰ هزار تن در انتظار آبزیان کیفی ایران است، اما چین نیز به‌عنوان یکی از بازارهای پررونق محصولات آبزی ایران به‌شمار می‌رود که برای صادرات ۲۰ هزار تنی انواع محصولات آبزی تفاهم‌نامه صادراتی امضا شده است.,0,20,70,73
محموله,۲۰ تن میگو در راه روسیه سخنگوی انجمن صنفی تولیدکنندگان آبزیان ادامه داد: سال گذشته یک محموله ۹ تنی میگو به کشور روسیه صادر شد و امسال نیز کانتینری با حجم ۲۰ تن به کشور روسیه سفر کرده است که به‌علت کندی طرف روسی و عدم تفاهم بین قیمت تمام‌شده سایر محموله‌های آماده صادرات هنوز بارگیری نشده‌اند.,1,100,86,91
پاس,درحالی است که پرسپولیسی‌ها ۹ بازی را در تهران  کد خبر: ۲۷۴۰۶۹ تاریخ انتشار: ۱۳۹۶  ۰۴  ۱۹ تیم پخش شود و روز دیگر رییس سازمان صداوسیما پرسپولیسی  یا پرسپولیسی بوده باشم اما زمانی که مدیرعامل پاس بودم  کد خبر: ۲۷۴۰۶۰ تاریخ انتشار: ۱۳۹۶  ۰۴  ۱۹ پخش شود و روز دیگر رییس سازمان صداوسیما پرسپولیسی باشد  پرسپولیسی بوده باشم اما زمانی که مدیرعامل پاس بودم علی  کد خبر: ۲۷۴۰۴۷ تاریخ انتشار: ۱۳۹۶  ۰۴  ۱۹ شوم ۸۰ هزار پرسپولیسی را در آزادی ببینم و سوپرجام  کد خبر: ۲۷۴۰۴۳ تاریخ انتشار: ۱۳۹۶  ۰۴  ۱۹,1,100,189,191
گیم,اکوسیستم مرگ نویسنده:   صفحه شخصی من  بنده سردبیر سایت پردیس هستم، قریب ۲۹ سال  در کنفرانس  بالاخره اولین نمایش از گیم پلی  ۳ نمایش داده شد.,0,20,115,117
آسیب,با استفاده از   می‌توانیم از ارتفاع‌های بلند بپریم و آسیب نبینیم.,1,100,53,56
نبرد,محله چینی‌ها جایی است که نبرد خونینی از  و  را به  نشان می‌دهد.,1,100,25,28
پوشاک,پس از مراسم افتتاحیه مرکز تماس، اعضای هیات رییسه اتاق تهران همراه با مسوولان موسسه نیکوکاری رعد الغدیر از سایر قسمت‌های این موسسه بازدید کردند و با توانمندی‌های اعضای این موسسه در حوزه‌های مختلف مانند صنایع‌دستی و تولیدی پوشاک آشنا شدند.,0,20,221,225
موزه,به گزارش خبرنگار میراث فرهنگی ایسنا، ساعتی پیش مرکز دیپلماسی عمومی و رسانه‌ای وزارت امور خارجه اعلام کرد: تعداد ۷۳ قطعه‌ی باارزش باستانی متعلق به دوره ساسانیان توسط دولت آمریکا به ایران عودت داده‌شده بود که این محموله‌ی باارزش باستانی عصر یک‌شنبه ۱۹ اردیبهشت در مراسمی از طرف نماینده وزارت امور خارجه به رییس موزه ملی ایران تحویل شد.,0,20,309,312
مقتدر,رییس قوه‌قضاییه در جمع مسوولان قضایی: این‌طور نباشد اگر کسی مقامی دارد، از او بترسیم فارس: رییس قوه‌قضاییه اقتدار و اعتمادسازی را دو رکن موفقیت قوه‌قضاییه برشمرد و گفت: قوه‌قضاییه مقتدر است و بدون ملاحظه روابط و عناوین اشخاص به وظیفه خود عمل می‌کند.,0,20,180,184
ملاحظه,رییس قوه‌قضاییه در جمع مسوولان قضایی: این‌طور نباشد اگر کسی مقامی دارد، از او بترسیم فارس: رییس قوه‌قضاییه اقتدار و اعتمادسازی را دو رکن موفقیت قوه‌قضاییه برشمرد و گفت: قوه‌قضاییه مقتدر است و بدون ملاحظه روابط و عناوین اشخاص به وظیفه خود عمل می‌کند.,0,20,197,202
نویسنده,برچسب‌ها حمله هکری پتیا به بانک‌ها و فرودگاه‌ها و شرکت‌های نفتی اروپا رسانه‌های مشهور دنیا از حمله باج افزاری دیگری به  نام پتیا به زیرساختهای کشورهای اروپایی خبر دادند  هایی را در بزرگ‌ترین شرکت نفتی روسیه بانک‌های  اروپایی و فرودگاه‌های اوکراین هدف قرار داد برخی از  اعلام رسانه‌ها نیروگاه هسته‌ای چرنوبیل سیستم‌های متروی  اوکراین و بانک‌های اوکراین بوده است  کد خبر: ۶۱۶۱۶۳ تاریخ انتشار: ۱۳۹۶  ۰۴  ۰۷ نویسنده کتاب خمینی روح‌الله: دانست و افزود پس از انقلاب اسلامی ایران ارزش‌های  کرد زمانی که مسابقه تسلیحاتی دنیا را فراگرفته بود با  گرفت قادری با اشاره به تلاش همه رسانه‌های دنیا  ۱۱۷ مصاحبه با تمام رسانه‌های مشهور دنیا داشتند وی  کد خبر: ۱۵۵۳۳۳ تاریخ انتشار: ۱۳۹۰  ۰۸  ۱۷,0,0,404,410
